setting,length,needle_frac,layer,head,detect_rate,event_rate,retrieval_score,avg_mass,retrieval_rate,copied_first_rate,avg_prompt_len_tokens,avg_distance_tokens
L8192_p0.90,8192,0.9,13,9,0.0,0.0,0.0,0.00023322701454162598,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,13,10,0.0,0.0,0.0,0.0008541464805603028,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,13,11,0.0,0.0,0.0,0.002678704261779785,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,14,0,0.0,0.0,0.0,0.00014092208148213102,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,14,1,0.0,0.0,0.0,0.001686188532039523,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,14,2,0.0,0.0,0.0,0.007299956679344177,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,14,3,0.0,0.0,0.0,0.0003385628959222231,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,14,4,0.0,0.0,0.0,2.58940050343881e-05,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,14,5,0.0,0.0,0.0,3.367386220531898e-07,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,14,6,0.0,0.0,0.0,0.007898953557014466,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,14,7,0.0,0.0,0.0,0.0007690876722335815,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,14,8,0.0,0.0,0.0,0.0001381516456604004,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,14,9,0.0,0.0,0.0,0.0002252618782222271,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,14,10,0.0,0.0,0.0,0.0042343676090240475,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,14,11,0.0,0.0,0.0,0.002207350730895996,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,15,0,0.0,0.0,0.0,0.006816661357879639,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,15,1,0.0,0.0,0.0,0.01442500352859497,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,15,2,0.0,0.0,0.0,0.02101244926452637,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,15,3,0.0,0.0,0.0,0.0036481380462646484,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,15,4,0.0,0.0,0.0,0.000659894198179245,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,15,5,0.0,0.0,0.0,0.00025226646102964877,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,15,6,0.0,0.0,0.0,0.00612492561340332,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,15,7,0.0,0.0,0.0,1.864458868282881e-14,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,15,8,0.0,0.0,0.0,0.015192317962646484,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,15,9,0.0,0.0,0.0,8.576840627938509e-06,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,15,10,0.0,0.0,0.0,0.002357935905456543,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,15,11,0.0,0.0,0.0,8.790921419858933e-05,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,16,0,0.0,0.0,0.0,0.003838130831718445,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,16,1,0.0,0.0,0.0,0.04724178314208984,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,16,2,0.0,0.0,0.0,0.022779321670532225,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,16,3,0.0,0.0,0.0,0.016266679763793944,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,16,4,0.025,0.025,0.025,0.05743422508239746,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,16,5,0.0,0.0,0.0,0.0018412992358207703,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,16,6,0.0,0.0,0.0,0.005289733409881592,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,16,7,0.0,0.0,0.0,0.00854649543762207,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,16,8,0.0,0.0,0.0,0.0036933720111846924,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,16,9,0.0,0.0,0.0,0.0012949705123901367,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,16,10,0.0,0.0,0.0,0.008610457181930542,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,16,11,0.0,0.0,0.0,0.0064866065979003905,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,17,0,0.0,0.0,0.0,0.012413311004638671,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,17,1,0.0,0.0,0.0,0.0058191180229187015,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,17,2,0.0,0.0,0.0,0.017372775077819824,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,17,3,0.55,0.55,0.55,0.16236610412597657,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,17,4,0.0,0.0,0.0,0.0051997840404510495,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,17,5,0.0,0.0,0.0,0.004259169101715088,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,17,6,0.0,0.0,0.0,0.08334903717041016,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,17,7,0.0,0.0,0.0,0.0014608263969421386,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,17,8,0.0,0.0,0.0,0.0008905887603759766,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,17,9,0.0,0.0,0.0,0.004278314113616943,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,17,10,0.0,0.0,0.0,0.028382205963134767,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,17,11,0.0,0.0,0.0,0.0023659586906433104,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,18,0,0.0,0.0,0.0,0.01985197067260742,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,18,1,0.5,0.5,0.5,0.15734596252441407,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,18,2,0.0,0.0,0.0,0.017159438133239745,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,18,3,0.7,0.7,0.7,0.1631389617919922,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,18,4,0.0,0.0,0.0,0.0006997473537921906,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,18,5,0.0,0.0,0.0,0.021035099029541017,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,18,6,0.0,0.0,0.0,0.024525165557861328,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,18,7,0.25,0.25,0.25,0.13290977478027344,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,18,8,0.0,0.0,0.0,0.00036790498734262655,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,18,9,0.0,0.0,0.0,0.0647817611694336,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,18,10,0.0,0.0,0.0,0.0028510808944702147,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,18,11,0.0,0.0,0.0,0.003591668605804443,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,19,0,0.0,0.0,0.0,0.0061849415302276615,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,19,1,1.0,1.0,1.0,0.3412430644035339,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,19,2,0.0,0.0,0.0,0.002208416163921356,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,19,3,0.0,0.0,0.0,0.03884703516960144,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,19,4,0.0,0.0,0.0,0.09655513763427734,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,19,5,0.0,0.0,0.0,0.007410062500275672,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,19,6,0.0,0.0,0.0,0.0011111611500382423,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,19,7,0.0,0.0,0.0,0.001919102668762207,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,19,8,0.0,0.0,0.0,0.0003597937524318695,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,19,9,0.0,0.0,0.0,0.0034368395805358886,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,19,10,0.0,0.0,0.0,5.245422944426537e-05,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,19,11,0.0,0.0,0.0,0.00033135758712887764,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,20,0,0.0,0.0,0.0,0.05627937316894531,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,20,1,0.0,0.0,0.0,0.006371235847473145,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,20,2,1.0,1.0,1.0,0.2851715087890625,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,20,3,0.0,0.0,0.0,0.04936575889587402,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,20,4,0.0,0.0,0.0,0.058321475982666016,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,20,5,1.0,1.0,1.0,0.3965301513671875,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,20,6,0.0,0.0,0.0,0.005640411376953125,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,20,7,0.0,0.0,0.0,0.012903749942779541,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,20,8,0.0,0.0,0.0,0.014197778701782227,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,20,9,0.675,0.675,0.675,0.19067840576171874,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,20,10,0.65,0.65,0.65,0.1669769287109375,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,20,11,1.0,1.0,1.0,0.28852996826171873,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,21,0,0.0,0.0,0.0,0.02494497299194336,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,21,1,0.0,0.0,0.0,0.0011492311954498292,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,21,2,0.0,0.0,0.0,0.0008545897901058197,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,21,3,0.0,0.0,0.0,0.0033827841281890867,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,21,4,0.275,0.275,0.275,0.11963672637939453,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,21,5,0.0,0.0,0.0,0.01274571418762207,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,21,6,0.1,0.1,0.1,0.11753883361816406,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,21,7,0.0,0.0,0.0,0.012668323516845704,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,21,8,0.225,0.225,0.225,0.1336151123046875,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,21,9,1.0,1.0,1.0,0.33870391845703124,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,21,10,0.05,0.05,0.05,0.11899337768554688,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,21,11,1.0,1.0,1.0,0.5852554321289063,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,22,0,0.0,0.0,0.0,0.0002998994750669226,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,22,1,0.0,0.0,0.0,0.003519052267074585,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,22,2,0.0,0.0,0.0,0.00040368551105984807,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,22,3,0.0,0.0,0.0,0.0016391243785619735,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,22,4,0.025,0.025,0.025,0.06642372608184814,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,22,5,0.0,0.0,0.0,0.00796046257019043,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,22,6,0.0,0.0,0.0,0.011257529258728027,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,22,7,1.0,1.0,1.0,0.42562593072652816,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,22,8,0.0,0.0,0.0,0.0016304284334182739,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,22,9,0.0,0.0,0.0,0.0012466509826481343,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,22,10,0.275,0.275,0.275,0.11641597747802734,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,22,11,0.0,0.0,0.0,0.006001259386539459,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,23,0,0.0,0.0,0.0,0.011200542678125203,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,23,1,0.0,0.0,0.0,0.012408220022916795,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,23,2,0.0,0.0,0.0,0.04502544850111008,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,23,3,0.0,0.0,0.0,0.02504056990146637,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,23,4,0.025,0.025,0.025,0.0855437844991684,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,23,5,0.0,0.0,0.0,0.01436316967010498,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,23,6,0.0,0.0,0.0,0.00041677094995975497,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,23,7,0.0,0.0,0.0,0.003782707452774048,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,23,8,1.0,1.0,1.0,0.2105714797973633,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,23,9,0.0,0.0,0.0,0.0003803998464718461,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,23,10,0.0,0.0,0.0,0.0012555062770843507,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,23,11,0.0,0.0,0.0,0.001007765531539917,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,24,0,0.0,0.0,0.0,0.00035354746505618096,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,24,1,0.0,0.0,0.0,0.00426093339920044,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,24,2,0.0,0.0,0.0,0.0002298489212989807,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,24,3,0.0,0.0,0.0,0.002615945041179657,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,24,4,0.0,0.0,0.0,0.0015122346580028535,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,24,5,0.0,0.0,0.0,0.004920190572738648,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,24,6,0.0,0.0,0.0,0.017073071002960204,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,24,7,0.0,0.0,0.0,0.0012019455432891845,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,24,8,0.0,0.0,0.0,0.005041855573654175,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,24,9,0.0,0.0,0.0,0.026047015190124513,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,24,10,0.0,0.0,0.0,0.021553230285644532,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,24,11,0.0,0.0,0.0,0.014788877964019776,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,25,0,0.0,0.0,0.0,0.0044560074806213375,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,25,1,0.0,0.0,0.0,0.0016370974481105804,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,25,2,0.0,0.0,0.0,0.003003928065299988,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,25,3,0.0,0.0,0.0,0.001157047413289547,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,25,4,0.0,0.0,0.0,0.023260295391082764,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,25,5,0.0,0.0,0.0,0.007944698259234429,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,25,6,0.0,0.0,0.0,0.011553239822387696,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,25,7,0.0,0.0,0.0,0.0004666738212108612,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,25,8,0.0,0.0,0.0,0.005762371420860291,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,25,9,0.0,0.0,0.0,0.002808532118797302,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,25,10,0.0,0.0,0.0,0.0012147270143032074,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,25,11,0.0,0.0,0.0,0.0060797929763793945,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,26,0,0.0,0.0,0.0,0.009480321407318115,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,26,1,0.0,0.0,0.0,0.02436542510986328,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,26,2,0.0,0.0,0.0,0.008267933130264282,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,26,3,0.0,0.0,0.0,0.012454581260681153,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,26,4,0.0,0.0,0.0,0.03252365589141846,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,26,5,0.0,0.0,0.0,0.007371771335601807,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,26,6,0.0,0.0,0.0,0.008811634778976441,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,26,7,0.0,0.0,0.0,0.017215991020202638,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,26,8,0.0,0.0,0.0,0.009165716171264649,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,26,9,0.0,0.0,0.0,0.009181511402130128,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,26,10,0.0,0.0,0.0,0.001999691128730774,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,26,11,0.0,0.0,0.0,0.016973876953125,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,27,0,0.0,0.0,0.0,0.02809813618659973,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,27,1,0.0,0.0,0.0,0.01524972915649414,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,27,2,0.0,0.0,0.0,0.004616612195968628,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,27,3,0.0,0.0,0.0,0.003993797302246094,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,27,4,0.0,0.0,0.0,0.008594644069671632,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,27,5,0.0,0.0,0.0,0.07409124374389649,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,27,6,0.0,0.0,0.0,0.02829718589782715,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,27,7,0.0,0.0,0.0,0.06635828018188476,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,27,8,0.0,0.0,0.0,0.012302923202514648,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,27,9,0.0,0.0,0.0,0.00043371394276618956,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,27,10,0.0,0.0,0.0,0.0015352755784988404,1.0,1.0,8144.9,820.475
L8192_p0.90,8192,0.9,27,11,0.0,0.0,0.0,0.023715639114379884,1.0,1.0,8144.9,820.475
